;ID;texto_tweet_original;valoracion_corpus;Texto_tweet;valoracion_calculada
620;1849;Como Enriqueta de USER, al leer se viaja, se crece, se aprende, se amplía la perspectiva, se viven grandes aventuras... Feliz HASHTAG   HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/nJLH71uGBc;1.0;Como Enriqueta de  al leer se viaja  se crece  se aprende  se amplía la perspectiva  se viven grandes aventuras  Feliz;1.0
621;1851;Confirmamos que GOT es la mejor serie de este jodido planeta? HASHTAG HASHTAG;1.0;Confirmamos que GOT es la mejor serie de este jodido planeta ;-1.0
622;1855;Que no puedo parar de llorar tío HASHTAG;-1.0;Que no puedo parar de llorar tío;-1.0
623;1857;Es el clamor general  Es el deseo de tantos corazones  Conectemos nuestro pensamiento en este Resultado que Dios esta con nosotros y con el Todo es posible!  HASHTAG  Amen  HASHTAG HASHTAG en Ciudad… https://t.co/U6Xou6WwCz;1.0;Es el clamor general Es el deseo de tantos corazones Conectemos nuestro pensamiento en este Resultado que Dios esta con nosotros y con el Todo es posible Amen en Ciudad;1.0
624;1858;Menuda pasada el mejor capitulo de la historia un capítulo que lleva siendo todas las temporadas que pasada a tomar por culo el rey de la noche HASHTAG;1.0;Menuda pasada el mejor capitulo de la historia un capítulo que lleva siendo todas las temporadas que pasada a tomar por culo el rey de la noche;0.0
625;1860;Es lamentable que se queme tanta historia en HASHTAG Lamento el dolor de mis hermanos franceses, aunque es una pérdida para el mundo. Gracias a Dios que se preservaron muchas piezas valiosas.;-1.0;Es lamentable que se queme tanta historia en Lamento el dolor de mis hermanos franceses  aunque es una pérdida para el mundo  Gracias a Dios que se preservaron muchas piezas valiosas ;-1.0
626;1862;No entiendo a la gente que en este momento hace bromas sobre Quasimodo. El incendio en la Catedral de HASHTAG es una auténtica desgracia. Una pena verla así y una pena que haya personas sin empatía en momentos tan duros.;-1.0;No entiendo a la gente que en este momento hace bromas sobre Quasimodo  El incendio en la Catedral de es una auténtica desgracia  Una pena verla así y una pena que haya personas sin empatía en momentos tan duros ;-1.0
627;1863;calentando motores pa lo q viene..🔥🐉 HASHTAG https://t.co/X4YO4lumo1;1.0;calentando motores pa lo q viene  ;0.0
628;1867;Ya esta aquí el tráiler del próximo episodio! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  https://t.co/Ao31pkOrz0;1.0;Ya esta aquí el tráiler del próximo episodio;0.0
629;1869;No puedo creer que haya gente contenta por lo de HASHTAG sinceramente me dan pena. No es una cuestión religiosa, es cultural.;-1.0;No puedo creer que haya gente contenta por lo de sinceramente me dan pena  No es una cuestión religiosa  es cultural ;1.0
630;1874;Nadie comenta lo duro que habrá sido para Danerys tener que luchar contra su hijo Viserion. Verlo morir una vez e intentar matarlo de nuevo ella misma. HASHTAG  HASHTAG;-1.0;Nadie comenta lo duro que habrá sido para Danerys tener que luchar contra su hijo Viserion  Verlo morir una vez e intentar matarlo de nuevo ella misma ;-1.0
631;1877;Feliz HASHTAG.  A la espera del tercero. https://t.co/ISBKUR4USk;1.0;Feliz  A la espera del tercero ;1.0
632;1878;Para muchos el incendio de  HASHTAG es algo lejano, pero a mí me duele perder lugares así en el mundo. Triste perder vitrales góticos de semejante antigüedad 😓;-1.0;Para muchos el incendio de es algo lejano  pero a mí me duele perder lugares así en el mundo  Triste perder vitrales góticos de semejante antigüedad;-1.0
633;1881;USER USER Jajajajajajajajajajajajajajajajaja!!!! derrotados ustedes! Esta con los brazos en alto y listo para ser el PRÓXIMO PRESIDENTE! Y el que estuvo injustamente preso por mucho tiempo sera TU PRESIDENTE HASHTAG;-1.0;Jajajajajajajajajajajajajajajajaja derrotados ustedes Esta con los brazos en alto y listo para ser el PRÓXIMO PRESIDENTE Y el que estuvo injustamente preso por mucho tiempo sera TU PRESIDENTE;-1.0
634;1884;Que maravilla de capitulo ha merecido la pena esperar una semana HASHTAG;1.0;Que maravilla de capitulo ha merecido la pena esperar una semana;0.0
635;1888;Preparada para una noche que vamos a recordar toda la vida. HASHTAG;1.0;Preparada para una noche que vamos a recordar toda la vida ;-1.0
636;1889;El incendio de HASHTAG es una tragedia para el patrimonio de la humanidad. HASHTAG HASHTAG https://t.co/pGYlCXQ1tV;-1.0;El incendio de es una tragedia para el patrimonio de la humanidad ;-1.0
637;1897;Madre mía! el tercer capítulo HASHTAG;1.0;Madre mía el tercer capítulo;0.0
638;1901;Que triste que una de las cosas más sagradas ya es polvo y escombros. HASHTAG HASHTAG;-1.0;Que triste que una de las cosas más sagradas ya es polvo y escombros ;-1.0
639;1904;La mejor frase que he leído hoy. Otra vez enganchada a almudena.grandes . Otra vez con ganas de Dolores Ibárruri. Feliz día del libro. HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/A8iJvWqthp;1.0;La mejor frase que he leído hoy  Otra vez enganchada a almudena  grandes  Otra vez con ganas de Dolores Ibárruri  Feliz día del libro ;1.0
640;1908;Desolados por el incendio de Notre Dame, hoy recordamos otros monumentos que también fueron devorados por las llamas 🔥 https://t.co/sZPCJ7KMwt HASHTAG HASHTAG;-1.0;Desolados por el incendio de Notre Dame  hoy recordamos otros monumentos que también fueron devorados por las llamas;-1.0
641;1911;Qué golazo! Otra más de Messi HASHTAG HASHTAG;1.0;Qué golazo Otra más de Messi;0.0
642;1913;La catedral de notre dame se ha salvado pero POR MUY POCO :( HASHTAG;-1.0;La catedral de notre dame se ha salvado pero POR MUY POCO  ;0.0
643;1916;"En este HASHTAG celebro a Isabel Allende por regalarnos ""Paula"", mi libro favorito.";1.0;En este celebro a Isabel Allende por regalarnos  Paula   mi libro favorito ;1.0
644;1927;Mucha pena por HASHTAG, ojala asi les de pena ensuciar las playas luego del feriado de HASHTAG;-1.0;Mucha pena por  ojala asi les de pena ensuciar las playas luego del feriado de;-1.0
645;1928;Miercoles de no trabajo + tarde  de HASHTAG HASHTAG, Imperdible!👊🏻🤩;1.0;Miercoles de no trabajo tarde de  Imperdible;0.0
646;1929;Brutal el episodio 3 de HASHTAG;1.0;Brutal el episodio 3 de;-1.0
647;1931;recién enterándome y tuve el honor de conocerla. Qué tristeza!  9 months ago HASHTAG HASHTAG https://t.co/4qAENZmjGa;-1.0;recién enterándome y tuve el honor de conocerla  Qué tristeza 9 months ago;-1.0
648;1933;No se trata de mi país, pero ¡CÓMO LO LLORO! HASHTAG;-1.0;No se trata de mi país  pero CÓMO LO LLORO;-1.0
649;1936;HASHTAG y HASHTAG son dos pueblos hermanos que nadie hará romper su amistad y el que piense hacerlo está muy equivocado HASHTAG HASHTAG 🇨🇺❤️🇻🇪 https://t.co/4IV9n8k1Zv;1.0;y son dos pueblos hermanos que nadie hará romper su amistad y el que piense hacerlo está muy equivocado;-1.0
650;1939;Crear conciencia y tomar acción! Gracias USER por la enseñanza para hacer la diferencia. Nos vemos pronto! HASHTAG HASHTAG📚 https://t.co/2V6ag9ZsGC;1.0;Crear conciencia y tomar acción Gracias por la enseñanza para hacer la diferencia  Nos vemos pronto;-1.0
651;1941;El mejor capitulo de la historia de la Tv!!! HASHTAG;1.0;El mejor capitulo de la historia de la Tv;1.0
652;1945;Que extraordinario  que es el fútbol HASHTAG HASHTAG;1.0;Que extraordinario que es el fútbol;0.0
653;1947;Aprovechando el día, les recomiendo este libro, muy bien documentado y escrito con mucho amor a HASHTAG HASHTAG HASHTAG https://t.co/b83EYpyL46;1.0;Aprovechando el día  les recomiendo este libro  muy bien documentado y escrito con mucho amor a;1.0
654;1948;Unos de fiesta y otros de funeral  HASHTAG https://t.co/Q2mwa7ypLB;-1.0;Unos de fiesta y otros de funeral;1.0
655;1950;Es bastante triste que en España nos estemos congratulando de que no hayan entrado “muchos” fascistas al Congreso... HASHTAG HASHTAG;-1.0;Es bastante triste que en España nos estemos congratulando de que no hayan entrado muchos fascistas al Congreso ;-1.0
656;1951;Este es el capítulo más hermoso de la historia.  HASHTAG HASHTAG  HASHTAG HASHTAG https://t.co/NUCtW3AIEr;1.0;Este es el capítulo más hermoso de la historia ;1.0
657;1954;La afición del USER en Leganés. 600km por pasión y amor de la camiseta ⚽️ HASHTAG HASHTAG HASHTAG https://t.co/0m5Mi4zGeY;1.0;La afición del en Leganés  600km por pasión y amor de la camiseta;1.0
658;1960;Golazooo de HASHTAG demostrando porque es el mejor ⚽  Apague y vamonos. HASHTAG;1.0;Golazooo de demostrando porque es el mejor Apague y vamonos ;0.0
659;1964;Un terrible incidente el fuego devastó a la catedral de Notre Dame, símbolo de la capital francesa, Patrimonio Mundial de la Unesco y uno de los monumentos más visitados del mundo HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/QpSdIEOjGQ;-1.0;Un terrible incidente el fuego devastó a la catedral de Notre Dame  símbolo de la capital francesa  Patrimonio Mundial de la Unesco y uno de los monumentos más visitados del mundo;-1.0
660;1971;Ha pasado un día y sigo en negación, sé que solo era un edificio que hay cosas más graves, quizás no tengo bien ordenadas mis prioridades pero verlo arder sigue haciéndome llorar, tan bonita, tan imponente, tan eterna, por favor vuelve pronto a ser Notre Dame.#NotreDame https://t.co/uaassgTEoo;-1.0;Ha pasado un día y sigo en negación  sé que solo era un edificio que hay cosas más graves  quizás no tengo bien ordenadas mis prioridades pero verlo arder sigue haciéndome llorar  tan bonita  tan imponente  tan eterna  por favor vuelve pronto a ser Notre Dame  NotreDame;-1.0
661;1978;Es imposible  ver las noticias de HASHTAG y no sentir impotencia ganas de llorar y que se desgarra el Alma. USER morirás en tu propia ley, por qué el que mal hace mal le va. HASHTAG HASHTAG;-1.0;Es imposible ver las noticias de y no sentir impotencia ganas de llorar y que se desgarra el Alma  morirás en tu propia ley  por qué el que mal hace mal le va ;-1.0
662;1979;Goooooooollllll que bárbaro HASHTAG, otro golazo de tiro libre que logra en la temporada HASHTAG HASHTAG HASHTAG HASHTAG;1.0;Goooooooollllll que bárbaro  otro golazo de tiro libre que logra en la temporada;1.0
663;1981;Disfrutad del episodio de HASHTAG porque es lo más tocho que vamos a ver en audiovisual posiblemente en años y una pasada de mano por la cara a todos los pollaviejas del cine que siguen sin darle a la ficción en streaming el lugar que se merece.;1.0;Disfrutad del episodio de porque es lo más tocho que vamos a ver en audiovisual posiblemente en años y una pasada de mano por la cara a todos los pollaviejas del cine que siguen sin darle a la ficción en streaming el lugar que se merece ;1.0
664;1982;Muchas gracias señor Dios. Muchas gracias señor Diez. USER HASHTAG;1.0;Muchas gracias señor Dios  Muchas gracias señor Diez ;0.0
665;1983;Porqué los libros siempre nos ayudarán a sacar lo mejor de nosotros, feliz HASHTAG HASHTAG https://t.co/xirGf987Wp;1.0;Porqué los libros siempre nos ayudarán a sacar lo mejor de nosotros  feliz;1.0
666;1984;Leer expande la mente y nos lleva a recorrer mundos maravillosos. ¿Cuál es su libro favorito? Celebremos el Día Internacional del Libro y cultivemos nuestra imaginación. HASHTAG https://t.co/KpqYQ7guZM;1.0;Leer expande la mente y nos lleva a recorrer mundos maravillosos  Cuál es su libro favorito  Celebremos el Día Internacional del Libro y cultivemos nuestra imaginación ;1.0
667;1989;El HASHTAG ha terminado de la mejor forma, en HASHTAG, el club de lectura de novela gráfica que se han montado los gremlins de USER. Gente la mar de maja y leyendo un buen cómic como ha sido 'El tesoro del Cisne Negro', de USER. ¿Qué más se puede pedir? https://t.co/j0tsDwVFcp;1.0;El ha terminado de la mejor forma  en  el club de lectura de novela gráfica que se han montado los gremlins de  Gente la mar de maja y leyendo un buen cómic como ha sido  El tesoro del Cisne Negro   de  Qué más se puede pedir ;1.0
668;1991;HASHTAG vamos chicos sois los mejores USER  HASHTAG HASHTAG https://t.co/IvAUuUfKe4;1.0;vamos chicos sois los mejores;1.0
669;1992;Lunes negro para París, a punto de caer la catedral de HASHTAG... Mala yuyu dirían los antiguos. Bomberos en París dudan poder controlar el incendio en Notre Dame https://t.co/pRM43sdSUe HASHTAG;-1.0;Lunes negro para París  a punto de caer la catedral de  Mala yuyu dirían los antiguos  Bomberos en París dudan poder controlar el incendio en Notre Dame;-1.0
670;1994;“Tengo un alma profundamente naturista y adoro con ella la verdad sencilla de las cosas” Teresa de la Parra  HASHTAG  HASHTAG HASHTAG;1.0;Tengo un alma profundamente naturista y adoro con ella la verdad sencilla de las cosas Teresa de la Parra;0.0
671;1999;Arya es la mejor ❤❤👏👏💪💪 Mi favorita  HASHTAG HASHTAG  HASHTAG https://t.co/SvkEyEhYRd;1.0;Arya es la mejor Mi favorita;1.0
672;2001;Messsi Es el Barcelona Juegan los otros, pero el resuelve. HASHTAG  HASHTAG  HASHTAG;1.0;Messsi Es el Barcelona Juegan los otros  pero el resuelve ;0.0
673;2003;¿Cuántos libros se han adaptado al cine? ¡Feliz HASHTAG!📚📖 HASHTAG Mira HASHTAG 🕔película basada en novela homónima HASHTAG premio HASHTAG con USER USER USER Mírala aquí YA DISPONIBLE HASHTAG🇵🇪🎥📺https://t.co/YB8FGwPB7E https://t.co/tRP07PAamx;1.0;Cuántos libros se han adaptado al cine  Feliz Mira película basada en novela homónima premio con Mírala aquí YA DISPONIBLE;1.0
674;2005;HASHTAG Pues parece ser que el miedo que los medios de comunicación sectarios han metido a la gente ha triunfado. Que pena.;-1.0;Pues parece ser que el miedo que los medios de comunicación sectarios han metido a la gente ha triunfado  Que pena ;-1.0
675;2007;No ha habido daños personales... no hago más que leer esto. Solo un necio puede contemplar esta foto de Notre Dame en llamas y decir que no hay daños personales. PUES CLARO QUE HAY DAÑOS PERSONALES!! Cuantiosos y terribles daños personales. Hoy, todo el mundo llora. 😢 HASHTAG https://t.co/CvsiXluzhk;-1.0;No ha habido daños personales  no hago más que leer esto  Solo un necio puede contemplar esta foto de Notre Dame en llamas y decir que no hay daños personales  PUES CLARO QUE HAY DAÑOS PERSONALES Cuantiosos y terribles daños personales  Hoy  todo el mundo llora ;-1.0
676;2008;USER USER 💪💪💪 van a salir el pueblo unido jamás será vencido !!!!!! HASHTAG;1.0;van a salir el pueblo unido jamás será vencido;1.0
677;2010;Mejor regalo del HASHTAG que ver ganar al HASHTAG HASHTAG HASHTAG HASHTAG;1.0;Mejor regalo del que ver ganar al;1.0
678;2012;Enorme HASHTAG, la niña que quiere salvar el clima 👍https://t.co/lARKfIuMH0 https://t.co/QpOyQjMm1H;1.0;Enorme  la niña que quiere salvar el clima;0.0
679;2013;Tengo ganas de llorar y solo estuve dos veces. Hay monumentos que duelen. HASHTAG;-1.0;Tengo ganas de llorar y solo estuve dos veces  Hay monumentos que duelen ;-1.0
680;2018;Feliz HASHTAG y de la comunidad.. Lectora😋 https://t.co/s2LMzBBvT4;1.0;Feliz y de la comunidad   Lectora;1.0
681;2020;Me causa mucha tristeza que un momunento tan impresionante e histórico como HASHTAG se haya incendiado... Es una enorme tragedia.;-1.0;Me causa mucha tristeza que un momunento tan impresionante e histórico como se haya incendiado  Es una enorme tragedia ;-1.0
682;2022;En HASHTAG la HASHTAG ha creado sus pancartas con las reivindicaciones. Un gran trabajo! ✌🏼#FridaysForFurture HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/9XvSE5MD8X;1.0;En la ha creado sus pancartas con las reivindicaciones  Un gran trabajo FridaysForFurture;0.0
683;2024;Tod@s los que vayáis al estadio hoy tenéis que ser nuestros ojos,nuestros oídos,nuestra garganta,nuestra fuerza,nuestras palmas,nuestros gritos...nuestra alma ....hacedlo por nosotros q apoyaremos desde casa! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/dBg7wjgdCh;1.0;Tod los que vayáis al estadio hoy tenéis que ser nuestros ojos  nuestros oídos  nuestra garganta  nuestra fuerza  nuestras palmas  nuestros gritos  nuestra alma   hacedlo por nosotros q apoyaremos desde casa;-1.0
